rackTotCnt,stationName,parkingBikeTotCnt,shared,stationLatitude,stationLongitude,stationId,updated_at
8,1136. 등촌2파출소,0,0,37.54456711,126.86196899,ST-531,2025-09-04T10:00:00.000+09:00
10,1137. 등촌2동주민센터,0,0,37.54126358,126.86337280,ST-532,2025-09-04T10:00:00.000+09:00
8,1139. 용문사 버스정류장,0,0,37.53852081,126.86343384,ST-533,2025-09-04T10:00:00.000+09:00
17,1140. 목동사거리 버스정류장,41,241,37.53139877,126.86360931,ST-534,2025-09-04T10:00:00.000+09:00
20,1141. 곰달래 문화복지센터 A,69,345,37.52906036,126.84848022,ST-535,2025-09-04T10:00:00.000+09:00
10,1145. 곰달래 문화복지센터 B,17,170,37.52891922,126.84808350,ST-536,2025-09-04T10:00:00.000+09:00
10,1148. 볏골공원,23,230,37.54146957,126.84477997,ST-538,2025-09-04T10:00:00.000+09:00
13,1149. 신방화역환승주차장,4,31,37.56728363,126.81827545,ST-975,2025-09-04T10:00:00.000+09:00
7,1150. 송정역 1번출구,3,43,37.56153107,126.81069946,ST-1062,2025-09-04T10:00:00.000+09:00
30,1151. 마곡역1번출구,10,33,37.56020737,126.82414246,ST-1063,2025-09-04T10:00:00.000+09:00
36,1152. 마곡역교차로,11,31,37.55831146,126.82652283,ST-1064,2025-09-04T10:00:00.000+09:00
10,1155. 기쁜우리복지관,32,320,37.56925964,126.84841919,ST-1067,2025-09-04T10:00:00.000+09:00
8,1157. 강서구청,12,150,37.55065918,126.84976959,ST-1069,2025-09-04T10:00:00.000+09:00
20,1158. 가양역 8번출구,4,20,37.56103516,126.85481262,ST-1249,2025-09-04T10:00:00.000+09:00
20,1159. 서서울모터리움 앞,18,90,37.56585312,126.84659576,ST-1250,2025-09-04T10:00:00.000+09:00
20,1160. 양천향교역 7번출구앞,17,85,37.56768036,126.84089661,ST-1251,2025-09-04T10:00:00.000+09:00
10,1161. 강서면허시험장 앞,4,40,37.54969406,126.81966400,ST-1252,2025-09-04T10:00:00.000+09:00
10,1162. 공항초등학교건너편,37,370,37.56267929,126.82047272,ST-1253,2025-09-04T10:00:00.000+09:00
14,1163. 방화동강서기동대앞,68,486,37.57049942,126.82008362,ST-1254,2025-09-04T10:00:00.000+09:00
20,1165. 마곡중학교 후문,11,55,37.56844711,126.82164764,ST-1338,2025-09-04T10:00:00.000+09:00
20,1166. 강서구립등빛도서관,64,320,37.56256866,126.84246063,ST-1351,2025-09-04T10:00:00.000+09:00
25,1167. 마곡수명산파크3단지 교차로,73,292,37.55350876,126.82586670,ST-1352,2025-09-04T10:00:00.000+09:00
14,1168. 마곡엠밸리10단지 앞,37,264,37.56029129,126.81875610,ST-1402,2025-09-04T10:00:00.000+09:00
8,1169. 염창역 1번 출구,6,75,37.54719925,126.87448883,ST-1506,2025-09-04T10:00:00.000+09:00
11,1170. 강서구보건소,3,27,37.54917908,126.86879730,ST-1507,2025-09-04T10:00:00.000+09:00
8,1171. 염창동 새마을금고 건너편,6,75,37.55004883,126.87316132,ST-1508,2025-09-04T10:00:00.000+09:00
8,1172. 가양3동 주민센터,20,250,37.56124878,126.86058044,ST-1509,2025-09-04T10:00:00.000+09:00
15,1173. 강서구청사거리(SH타워),56,373,37.55673599,126.85307312,ST-1510,2025-09-04T10:00:00.000+09:00
9,1174. 강서구청사거리(부민병원),6,67,37.55661392,126.85116577,ST-1511,2025-09-04T10:00:00.000+09:00
15,1175. 대한항공 인력개발센터,3,20,37.55437851,126.85753632,ST-1512,2025-09-04T10:00:00.000+09:00
15,1177. 수명중․고교,36,240,37.55010986,126.82367706,ST-1514,2025-09-04T10:00:00.000+09:00
10,1178. 개화산역 2번 출구,8,80,37.57247162,126.80616760,ST-1515,2025-09-04T10:00:00.000+09:00
15,1180. 마곡엠밸리 15단지(1502동) 건너편,5,33,37.55746841,126.82971954,ST-1517,2025-09-04T10:00:00.000+09:00
10,1181. 농수산식품공사 (강서지사),7,70,37.55104446,126.81849670,ST-1518,2025-09-04T10:00:00.000+09:00
20,1182. KBS 스포츠월드,32,160,37.55687714,126.84880829,ST-1519,2025-09-04T10:00:00.000+09:00
10,1183. 강서대학교,14,140,37.54832077,126.85340118,ST-1520,2025-09-04T10:00:00.000+09:00
26,1184. 마곡13단지,117,450,37.55644989,126.81597900,ST-1645,2025-09-04T10:00:00.000+09:00
20,1185. 등촌9단지,38,190,37.56290054,126.84947205,ST-1646,2025-09-04T10:00:00.000+09:00
15,1186. 송정중학교,39,260,37.55472946,126.81609344,ST-1647,2025-09-04T10:00:00.000+09:00
15,1187. 강서수산물도매시장,40,267,37.55302048,126.81836700,ST-1676,2025-09-04T10:00:00.000+09:00
8,1188. 롯데중앙연구소,5,63,37.57138062,126.82833862,ST-1708,2025-09-04T10:00:00.000+09:00
14,1190. 마곡역 교차로(2번출구),3,21,37.56050110,126.82665253,ST-1709,2025-09-04T10:00:00.000+09:00
13,"1191. 마곡역 버스정류장(마곡나루역1번출구, 웰튼병원 방면)",1,8,37.56024170,126.82716370,ST-1689,2025-09-04T10:00:00.000+09:00
20,1192. 마곡수명산파크 209동 건너편,49,245,37.55545044,126.82689667,ST-1710,2025-09-04T10:00:00.000+09:00
51,1193. 마곡센트럴타워 1차,4,8,37.55947113,126.83207703,ST-1688,2025-09-04T10:00:00.000+09:00
24,1195. 코오롱One&Only타워,13,54,37.56412888,126.83431244,ST-1712,2025-09-04T10:00:00.000+09:00
11,1196. 서울식물원(문화센터) 건너편,2,18,37.56824112,126.83583069,ST-1713,2025-09-04T10:00:00.000+09:00
20,1197. 엠펠리체 호텔 건너편,1,5,37.56024170,126.83580780,ST-1714,2025-09-04T10:00:00.000+09:00
31,1198. LG 사이언스파크,4,13,37.56254959,126.82743835,ST-1715,2025-09-04T10:00:00.000+09:00
13,1199. 우장산역 3번출구,1,8,37.54782104,126.83612823,ST-1694,2025-09-04T10:00:00.000+09:00
10,1200. 개화광역환승센터,30,300,37.57844925,126.79897308,ST-1695,2025-09-04T10:00:00.000+09:00
15,1201. 가락시장역 3번 출구,10,67,37.49317932,127.11854553,ST-838,2025-09-04T10:00:00.000+09:00
20,1203. 밀리아나2빌딩 앞,6,30,37.49372864,127.12062073,ST-737,2025-09-04T10:00:00.000+09:00
10,1204. 거여역 3번출구,14,140,37.49334335,127.14472961,ST-930,2025-09-04T10:00:00.000+09:00
15,1205. 종합운동장역 4번출구,0,0,37.51042938,127.07137299,ST-539,2025-09-04T10:00:00.000+09:00
20,1206. 9호선종합운동장역 9번출구,6,30,37.51128006,127.07823944,ST-540,2025-09-04T10:00:00.000+09:00
6,1207. 마천중앙시장,20,333,37.49975586,127.15250397,ST-738,2025-09-04T10:00:00.000+09:00
25,1208. 풍납현대아파트쉼터,3,12,37.52974701,127.11996460,ST-541,2025-09-04T10:00:00.000+09:00
20,1209. 잠실나루역 (2번 출구 쪽),3,15,37.52045059,127.10420227,ST-542,2025-09-04T10:00:00.000+09:00
30,1210. 롯데월드타워(잠실역2번출구 쪽),0,0,37.51312637,127.10095978,ST-891,2025-09-04T10:00:00.000+09:00
10,1212. 송파역 2번 출구앞,6,60,37.49941254,127.11286926,ST-839,2025-09-04T10:00:00.000+09:00
12,1213. 백토공원 앞,1,8,37.50831985,127.13321686,ST-543,2025-09-04T10:00:00.000+09:00
10,1214. 오금역 7번 출구 인근,0,0,37.50259399,127.12764740,ST-740,2025-09-04T10:00:00.000+09:00
15,1215. 올림픽공원역 1번출구 앞,2,13,37.51657104,127.13153839,ST-544,2025-09-04T10:00:00.000+09:00
15,1217. 송파파인타운 7단지,9,60,37.47930527,127.12979889,ST-545,2025-09-04T10:00:00.000+09:00
12,1218. 방이역 4번출구,4,33,37.50896835,127.12583923,ST-892,2025-09-04T10:00:00.000+09:00
15,1220. 잠실근린공원,39,260,37.50569153,127.08403778,ST-546,2025-09-04T10:00:00.000+09:00
9,1221. 삼전역 4번출구,33,367,37.50419998,127.08753204,ST-933,2025-09-04T10:00:00.000+09:00
23,1222. 잠실새내역 5번 출구 뒤,21,91,37.51198196,127.08505249,ST-547,2025-09-04T10:00:00.000+09:00
15,1224. 아시아지하보도 2번 출구,8,53,37.51216888,127.07893372,ST-548,2025-09-04T10:00:00.000+09:00
10,1226. 잠실4동 주민센터 옆,20,200,37.52007675,127.11236572,ST-894,2025-09-04T10:00:00.000+09:00
10,1227. 거여역 8번출구 뒤,3,30,37.49312592,127.14382172,ST-895,2025-09-04T10:00:00.000+09:00
10,1228. 마천사거리 ,32,320,37.49769974,127.14620209,ST-896,2025-09-04T10:00:00.000+09:00
15,1229. 송파체육문화회관 앞,8,53,37.49068832,127.14312744,ST-549,2025-09-04T10:00:00.000+09:00
10,1230. 송파중학교 정문,0,0,37.49567032,127.13059235,ST-897,2025-09-04T10:00:00.000+09:00
13,1231. 잠실역 6번출구,9,69,37.51408768,127.09902954,ST-840,2025-09-04T10:00:00.000+09:00
10,1232. 잠실주공 521동 건너편,4,40,37.51184082,127.09568787,ST-550,2025-09-04T10:00:00.000+09:00
9,1233. 잠실3거리(갤러리아팰리스),12,133,37.51050949,127.09336853,ST-551,2025-09-04T10:00:00.000+09:00
14,1235. 잠실트리지움310동 옆,13,93,37.50887299,127.08716583,ST-553,2025-09-04T10:00:00.000+09:00
13,1239. 문정 법조단지3,5,38,37.48084259,127.11801147,ST-899,2025-09-04T10:00:00.000+09:00
10,1240. 문정 법조단지4,0,0,37.48057556,127.11856842,ST-900,2025-09-04T10:00:00.000+09:00
10,1241. 문정 법조단지5,0,0,37.48123932,127.11979675,ST-901,2025-09-04T10:00:00.000+09:00
10,1242. 문정 법조단지6,0,0,37.48163223,127.11916351,ST-902,2025-09-04T10:00:00.000+09:00
29,1243. 문정 법조단지7,9,31,37.48453140,127.12016296,ST-903,2025-09-04T10:00:00.000+09:00
11,1244. 문정 법조단지8,0,0,37.48153687,127.12212372,ST-904,2025-09-04T10:00:00.000+09:00
10,1245. 문정 법조단지9,4,40,37.47946548,127.12532806,ST-905,2025-09-04T10:00:00.000+09:00
30,1246. 문정 법조단지10,7,23,37.47750854,127.12632751,ST-906,2025-09-04T10:00:00.000+09:00
15,1247. 문정 법조단지11,8,53,37.47882080,127.12351227,ST-907,2025-09-04T10:00:00.000+09:00
25,1248. 방이초등학교,3,12,37.51396179,127.12167358,ST-908,2025-09-04T10:00:00.000+09:00
10,1250.문정2동 주민센터,7,70,37.48987198,127.11083984,ST-981,2025-09-04T10:00:00.000+09:00
10,1251. 석촌역 2번출구,1,10,37.50593185,127.10774994,ST-1070,2025-09-04T10:00:00.000+09:00
10,1253. 오금역 3번 출구 뒤,1,10,37.50165176,127.12818146,ST-1072,2025-09-04T10:00:00.000+09:00
8,1256. 문정현대아파트 교차로,5,63,37.49113083,127.12580872,ST-1075,2025-09-04T10:00:00.000+09:00
20,1257. 가락시장역 사거리,0,0,37.49209976,127.11775208,ST-1076,2025-09-04T10:00:00.000+09:00
10,1258. 가락미륭아파트 앞,0,0,37.49319839,127.12899780,ST-1077,2025-09-04T10:00:00.000+09:00
20,1259. 방이역 1번출구,0,0,37.50898361,127.12659454,ST-1078,2025-09-04T10:00:00.000+09:00
8,1260. 방이동 한양3차아파트 옆,2,25,37.50630188,127.12139893,ST-1079,2025-09-04T10:00:00.000+09:00
10,1262. 송파여성문화회관 앞,15,150,37.50580215,127.10971832,ST-1081,2025-09-04T10:00:00.000+09:00
10,1263. 장지공영차고지,25,250,37.48054123,127.13701630,ST-1082,2025-09-04T10:00:00.000+09:00
8,1264. 천호역 10번 출구 앞,2,25,37.53858185,127.12280273,ST-1083,2025-09-04T10:00:00.000+09:00
10,1265. 문정동 근린공원,18,180,37.48598862,127.12476349,ST-1084,2025-09-04T10:00:00.000+09:00
10,1266. 문정동 글샘 공원,11,110,37.47880936,127.12000275,ST-1085,2025-09-04T10:00:00.000+09:00
14,1267. 올림픽공원 남2문 앞,2,14,37.51424026,127.12306976,ST-1086,2025-09-04T10:00:00.000+09:00
15,1268. 몽촌토성역 1번출구 옆,2,13,37.51728821,127.11419678,ST-1087,2025-09-04T10:00:00.000+09:00
10,1269. 리센츠아파트 ,22,220,37.51194382,127.09121704,ST-1088,2025-09-04T10:00:00.000+09:00
15,1271. 송파도서관,6,40,37.49998474,127.13539124,ST-1089,2025-09-04T10:00:00.000+09:00
20,1274. 영파여고 앞,1,5,37.53284836,127.12104797,ST-1092,2025-09-04T10:00:00.000+09:00
15,1275. 거여초등학교 옆,24,160,37.50458908,127.13936615,ST-1367,2025-09-04T10:00:00.000+09:00
15,1277. 성내7교,35,233,37.50562668,127.13642120,ST-1408,2025-09-04T10:00:00.000+09:00
16,1278. 송파구청 교차로,2,13,37.51579666,127.10681915,ST-1409,2025-09-04T10:00:00.000+09:00
10,1279. 마천금호어울림 1차아파트 건너편,12,120,37.49751663,127.15467834,ST-1410,2025-09-04T10:00:00.000+09:00
10,1282. 송파소방서 맞은편(성내4교),36,360,37.49987411,127.14147949,ST-1413,2025-09-04T10:00:00.000+09:00
8,1283. 오금공원 사거리,2,25,37.50541306,127.13169098,ST-1414,2025-09-04T10:00:00.000+09:00
10,1285. 위례별 유치원 뒤,16,160,37.47747040,127.14459229,ST-1416,2025-09-04T10:00:00.000+09:00
10,1286. 위례중앙푸르지오 1단지 앞,12,120,37.47437668,127.14067078,ST-1417,2025-09-04T10:00:00.000+09:00
8,1287. 위례아이파크 101동 맞은편,11,138,37.47746658,127.14151001,ST-1418,2025-09-04T10:00:00.000+09:00
15,1288. 문정중교 사거리,11,73,37.48799896,127.13108826,ST-1419,2025-09-04T10:00:00.000+09:00
10,1289. 풍납토성 서성벽터B,4,40,37.53147125,127.11109161,ST-1422,2025-09-04T10:00:00.000+09:00
10,1290. 위례송파꿈에그린아파트24단지 앞 성벽 다리 밑,32,320,37.47458267,127.13754272,ST-1579,2025-09-04T10:00:00.000+09:00
30,1291. 서울체육고등학교 앞,11,37,37.52193832,127.13186646,ST-1580,2025-09-04T10:00:00.000+09:00
14,1293. 석촌호수 서호 사거리,45,321,37.50656128,127.09655762,ST-1582,2025-09-04T10:00:00.000+09:00
8,1295. 잠실역 8번출구,3,38,37.51396179,127.10030365,ST-1584,2025-09-04T10:00:00.000+09:00
10,1296. 석촌호수교차로 (송파나루근린공원 앞),0,0,37.50867844,127.10343170,ST-1585,2025-09-04T10:00:00.000+09:00
15,1297. 석촌호수교차로(동호 팔각정 앞),0,0,37.50920105,127.10411835,ST-1586,2025-09-04T10:00:00.000+09:00
15,1299. 송파소방서 (방이119안전센터),11,73,37.51987839,127.13671112,ST-1588,2025-09-04T10:00:00.000+09:00
15,1300. 오륜사거리,20,133,37.50693893,127.13922119,ST-1589,2025-09-04T10:00:00.000+09:00
5,1302. 한성대입구역6번출구 뒤,2,40,37.58876419,127.00630951,ST-825,2025-09-04T10:00:00.000+09:00
10,1303. 돈암초교 입구,8,80,37.59169388,127.01249695,ST-931,2025-09-04T10:00:00.000+09:00
10,1304. 만해공원,13,130,37.59440231,126.99230957,ST-826,2025-09-04T10:00:00.000+09:00
15,1305. 성북구청,25,167,37.58932877,127.01643372,ST-947,2025-09-04T10:00:00.000+09:00
10,1306. 한성대입구역2번출구,10,100,37.58844757,127.00670624,ST-842,2025-09-04T10:00:00.000+09:00
16,1308. 안암로터리 버스정류장 앞,1,6,37.58259201,127.02897644,ST-827,2025-09-04T10:00:00.000+09:00
8,1314. 정릉꿈에그린1단지 201동 앞,17,213,37.60243988,127.01168823,ST-559,2025-09-04T10:00:00.000+09:00
10,1315. 고려사대부속중고 정문,1,10,37.60776138,127.00328064,ST-560,2025-09-04T10:00:00.000+09:00
10,1316. 고려사대부속중고 건너편 ,1,10,37.60726166,127.00283813,ST-562,2025-09-04T10:00:00.000+09:00
14,1318. 길음역 3번출구 뒤,6,43,37.60308456,127.02478790,ST-563,2025-09-04T10:00:00.000+09:00
10,1319. 종암박스파크,19,190,37.60301971,127.03329468,ST-564,2025-09-04T10:00:00.000+09:00
14,1321. 국민은행 종암동지점 앞,26,186,37.59328842,127.03666687,ST-655,2025-09-04T10:00:00.000+09:00
10,1322. 래미안라센트아파트 103동 앞,42,420,37.59806824,127.03927612,ST-565,2025-09-04T10:00:00.000+09:00
10,1325. 상월곡역 4번출구,4,40,37.60580826,127.04773712,ST-571,2025-09-04T10:00:00.000+09:00
10,1326. 상월곡역 1번출구,4,40,37.60606766,127.04731750,ST-572,2025-09-04T10:00:00.000+09:00
10,1327. 상월곡역 3번출구,15,150,37.60734177,127.05068207,ST-574,2025-09-04T10:00:00.000+09:00
10,1328. 월곡역 3번출구,3,30,37.60262680,127.04163361,ST-910,2025-09-04T10:00:00.000+09:00
8,1332. 석계역 5번출구 건너편,11,138,37.61351776,127.06615448,ST-578,2025-09-04T10:00:00.000+09:00
10,1334. 석관동주민센터 앞,8,80,37.61299896,127.06130981,ST-580,2025-09-04T10:00:00.000+09:00
9,1336. 성북3교 위,3,33,37.59171295,127.01355743,ST-1200,2025-09-04T10:00:00.000+09:00
13,1337. 돈암성당 옆,29,223,37.59039307,127.01716614,ST-1201,2025-09-04T10:00:00.000+09:00
15,1338. 용문2교 옆,23,153,37.58701324,127.02092743,ST-1202,2025-09-04T10:00:00.000+09:00
9,1339. 삼성전자서비스 성북센터,23,256,37.61057281,127.03366852,ST-1203,2025-09-04T10:00:00.000+09:00
11,1340. 광운초등학교 앞,17,155,37.61784363,127.05500031,ST-1204,2025-09-04T10:00:00.000+09:00
10,1342. 성북쉼터 앞,9,90,37.59261703,126.99793243,ST-1206,2025-09-04T10:00:00.000+09:00
8,1343. 한성대7번출구 앞,3,38,37.58924866,127.00737762,ST-1207,2025-09-04T10:00:00.000+09:00
10,1344. 아리랑시네센터 앞,3,30,37.60028839,127.01370239,ST-1208,2025-09-04T10:00:00.000+09:00
15,1346. 길음8골어린이공원 옆,23,153,37.60897827,127.02024841,ST-1210,2025-09-04T10:00:00.000+09:00
10,1347. 길음래미안아파트817동 상가 앞,5,50,37.60710526,127.02149963,ST-1211,2025-09-04T10:00:00.000+09:00
12,1348. 성북제일새마을금고 본점 앞,46,383,37.60475159,127.02275848,ST-1212,2025-09-04T10:00:00.000+09:00
10,1349. 월계2교 버스정류장 앞,50,500,37.62140656,127.05197144,ST-1213,2025-09-04T10:00:00.000+09:00
8,1351. 안암2교 옆,9,113,37.57936478,127.02436066,ST-1215,2025-09-04T10:00:00.000+09:00
8,1352. e 편한세상 보문아파트 내,17,213,37.58388138,127.01709747,ST-1216,2025-09-04T10:00:00.000+09:00
8,1353. 금호어울림센터힐 내,10,125,37.60083008,127.02355194,ST-1217,2025-09-04T10:00:00.000+09:00
22,1354. 고려대학교 2번출구,3,14,37.59071350,127.03619385,ST-1317,2025-09-04T10:00:00.000+09:00
10,1357. 북한산보국문역,5,50,37.61207199,127.00813293,ST-1383,2025-09-04T10:00:00.000+09:00
7,1358. 정릉도서관 앞,21,300,37.60478973,127.01058197,ST-1384,2025-09-04T10:00:00.000+09:00
10,1360. 정릉역,4,40,37.60309601,127.01350403,ST-1386,2025-09-04T10:00:00.000+09:00
20,1361. 홍익중고 입구,12,60,37.59296799,127.00223541,ST-1424,2025-09-04T10:00:00.000+09:00
25,1363. 보문4교 인근,29,116,37.58375168,127.02194977,ST-1455,2025-09-04T10:00:00.000+09:00
10,1364. 성북동 치안센터 앞,7,70,37.59017181,127.00408936,ST-1456,2025-09-04T10:00:00.000+09:00
10,1365. 선잠단지 앞,3,30,37.59336090,126.99909210,ST-1457,2025-09-04T10:00:00.000+09:00
10,1366. 일신초등학교 옆,25,250,37.59972000,127.04038239,ST-1458,2025-09-04T10:00:00.000+09:00
10,1367. 길음문화복합미디어센터,23,230,37.60429764,127.02261353,ST-1459,2025-09-04T10:00:00.000+09:00
10,1368. 성신여대입구 교차로,3,30,37.59139633,127.02015686,ST-1460,2025-09-04T10:00:00.000+09:00
10,1370. 복자사랑 피정의 집,0,0,37.59453964,126.99520874,ST-1634,2025-09-04T10:00:00.000+09:00
20,1372. KEB은행 고대점,1,5,37.58644485,127.03160095,ST-1636,2025-09-04T10:00:00.000+09:00
8,1373. 성북구보건소 건너편,12,150,37.60235596,127.03907776,ST-1637,2025-09-04T10:00:00.000+09:00
20,1375. 생명의 전화 종합복지관 앞 교차로,43,215,37.60390854,127.03737640,ST-1723,2025-09-04T10:00:00.000+09:00
7,1376. 한국과학기술연구원 중문,0,0,37.59730911,127.04378510,ST-1745,2025-09-04T10:00:00.000+09:00
10,1377. 한국과학기술연구원 북문,12,120,37.60418701,127.04549408,ST-1746,2025-09-04T10:00:00.000+09:00
10,1379.길음뉴타운푸르지오아파트 3단지,7,70,37.60929489,127.01847839,ST-2221,2025-09-04T10:00:00.000+09:00
15,1380.월곡역 5번출구 앞,50,333,37.60108566,127.04123688,ST-2222,2025-09-04T10:00:00.000+09:00
18,1381.석계역 4번출구 뒤,35,194,37.61478424,127.06700134,ST-2223,2025-09-04T10:00:00.000+09:00
10,1382.래미안월곡아파트 입구,24,240,37.60866547,127.03627014,ST-2406,2025-09-04T10:00:00.000+09:00
13,1384.성신여대입구역 5번출구,19,146,37.59282684,127.01628876,ST-2225,2025-09-04T10:00:00.000+09:00
10,1385.성신여대입구역 3번출구 앞,15,150,37.59236526,127.01628876,ST-2226,2025-09-04T10:00:00.000+09:00
10,1386.동선고가차도 초입,9,90,37.59415817,127.01896667,ST-2227,2025-09-04T10:00:00.000+09:00
10,1388. 돈암초교입구 버스정류장(한성대입구역 방면),0,0,37.59088135,127.01170349,ST-2229,2025-09-04T10:00:00.000+09:00
10,1390.석관래미안아트리치,31,310,37.60646057,127.06162262,ST-2231,2025-09-04T10:00:00.000+09:00
10,1391.성북청소년센터,16,160,37.61688232,127.05606842,ST-2232,2025-09-04T10:00:00.000+09:00
10,1392.돈암삼성풍림아파트,8,80,37.59709930,127.02262878,ST-2233,2025-09-04T10:00:00.000+09:00
10,1393.돈암육교 하단,0,0,37.59818268,127.02117920,ST-2234,2025-09-04T10:00:00.000+09:00
10,1394.길음뉴타운 래미안9단지,22,220,37.60242462,127.01998138,ST-2235,2025-09-04T10:00:00.000+09:00
20,1395.래미안장위포레카운티(102동),19,95,37.61817932,127.05183411,ST-2236,2025-09-04T10:00:00.000+09:00
